Chapters,Favs,Follows,Published,Reviews,Updated,Words,Author,Characters,Genre,Language,Rating,Story_link,Synopsis,Title,Pairing
1,32,10,2019-09-30,7.0,2019-09-30,2246,Wrong author,"HermioneG.,DracoM.,GinnyW.",Unspecified Genre,English,T,https://www.fanfiction.net/s/13399536/1/Sleep-It-Off,"Following a misunderstanding with her boyfriend, Draco, Hermione rushes to the library where she promptly falls asleep.",Sleep It Off,No specified pairings
1,3,1,2019-09-30,8.0,2019-09-30,4019,Wrong author,"AlbusD.,GellertG.ArianaD.,AberforthD.",Family/Tragedy,Spanish,T,https://www.fanfiction.net/s/13399508/1/Muerte-velada,"La vida de Ariana Dumbledore se compone de ausencias. Primero su padre, del cual tiene el recuerdo de sus manos, su voz y su sonrisa. Después su madre, a la que lleva en un retrato y sueña con volver a abrazar. Y ahora Bathilda Bagshot, la vecina, tiene un secreto dorado de ojos azules que quiere llevarse a Albus, su hermano.",Muerte velada,"Albus D., Gellert G."
4,3,11,2019-09-30,0.0,10/23/2019,11128,SurfCurse,"SiriusB.,OC,Marauders",Drama/Romance,English,T,https://www.fanfiction.net/s/13399503/1/Of-Moons-Monsters-and-Mayhem,"Stubborn, defiant, and audacious. I really thought I could handle those Slytherins and future death eaters on my own- too bad the Marauders keep getting in my way. Being friends with Lily Evans doesn't help either. How will seventh year play out when tensions between the houses reach a boiling point?","Of Moons, Monsters, and Mayhem",No specified pairings
1,11,18,2019-09-30,2.0,2019-09-30,2153,Wrong author,"HermioneG.,Voldemort,TomR.Jr.",Drama/Fantasy,English,T,https://www.fanfiction.net/s/13399486/1/Hermione-s-Odyssey,"Hermione is sent back in time by Dumbledore to try and end the war before it starts. But nothing goes to Dumbledore's plan, and the ramifications are more significant than anything anyone could've expected. She left as Hermione Granger but who does she return as? (Hermione x Tom Riddle) All characters and references to Harry Potter belong to J.K. Rowling.",Hermione's Odyssey,No specified pairings
1,0,0,2019-09-30,1.0,2019-09-30,1733,Wrong author,"DemelzaR.,RomildaV.",Romance/Angst,English,K,https://www.fanfiction.net/s/13399484/1/free-skies,"M&MWP, oneshot, femslash. ""You still like your Quidditch players?"" ""Yeah. You still play Quidditch?"" ""Maybe, if the world doesn't end."" -—Demelza and Romilda, as their world shrinks to that of the Room of Requirement.",free skies,"Demelza R., Romilda V."
1,0,1,2019-09-30,7.0,2019-09-30,4390,Wrong author,"MariusB.,OCDoreaBlackPotter,CassiopeiaB.",Romance/Tragedy,Spanish,M,https://www.fanfiction.net/s/13399478/1/En-la-guerra-como-en-el-amor,"A Marius Black le fue negado el don de la magia, por lo que tiene que labrarse su propio camino en el mundo muggle. Ir a la guerra, casarse y formar una familia, no parece un plan tan descabellado cuando se tiene posibilidad de triunfar.",En la guerra como en el amor,"Marius B., OC"
7,8,9,2019-09-30,6.0,2019-09-30,2964,rossiex,"AbraxasM.,HermioneG.TomR.Jr.",Romance,Indonesian,T,https://www.fanfiction.net/s/13399465/1/Lord-Malfoy,"Draco Lucius Malfoy, tidak pernah dalam hidupnya akan membayangkan Hermione Granger sebagai neneknya. Itu adalah hal yang sulit untuk ditanggung, bukan begitu?",Lord Malfoy,"Abraxas M., Hermione G."
2,0,1,2019-09-30,0.0,2019-09-30,4425,SoftRosess,"HarryP.,RonW.,HermioneG.",Fantasy/Adventure,English,T,https://www.fanfiction.net/s/13399451/1/Misplaced,"""It seems as if you've been, ah, misplaced."" Melody Deadrose and Harmony Violette were just two almost ordinary girls at an orphanage in London, that is until they get sucked into a book. Albus Dumbledore generously lets the two orphans stay to learn at Hogwarts, and in all due time, secrets slowly start revealing themselves to the young girls. Secrets that will change their lives",Misplaced,No specified pairings
1,1,1,2019-09-30,0.0,2019-09-30,1564,poisonrationalitie,OC,Angst/Drama,English,T,https://www.fanfiction.net/s/13399428/1/promises-unsaid,"When the goblin army comes dangerously close to the school she loves, Elizabeth Greengrass wants to join the fight. An Unbreakable Vow has other ideas.",promises unsaid,No specified pairings
1,2,1,2019-09-30,1.0,2019-09-30,1130,Wrong author,"JamesP.,LilyEvansP.,SeverusS.",Angst/Friendship,English,K+,https://www.fanfiction.net/s/13399417/1/Got-It-Down,"He's got it down. Well, James Potter has a lot of things down, he's James Potter. But what he's most proud of at the moment is The Stare. The Stare that says oh-yes-I-am-listening-Professor-honestly. When in reality what he's actually doing is straining as hard as he can to hear the whispered conversations of a certain redhead sat behind him.",Got It Down,No specified pairings
1,7,5,2019-09-30,5.0,2019-09-30,5085,Wrong author,"DracoM.,HarryP.",Tragedy/Hurt/Comfort,Spanish,T,https://www.fanfiction.net/s/13399409/1/Se-busca,"Draco Malfoy es un cazarrecompensa del Ministerio de Magia cuando se encuentra con Harry Potter, el indeseable N 1, el hombre más buscado de Inglaterra, cuya cabeza vale 1.000.000 de galeones y la libertad de su familia.",Se busca,"Draco M., Harry P."
8,8,8,2019-09-30,32.0,2019-09-30,4851,RaveMalfoy,"LilyEvansP.,SeverusS.,Marauders",Romance/Hurt/Comfort,English,M,https://www.fanfiction.net/s/13399366/1/The-Girl,"Muggleborn Lily Evans has two boys interested In her, The show-off James Potter and the dark arts boy, Severus Snape. Lily Is best friends with Severus, after all they met before Hogwarts. But James really wants the girl and keeps bullying Severus. Who will Lily pick or will she even pick?",The Girl,No specified pairings
1,10,5,2019-09-30,2.0,2019-09-30,2218,Wrong author,Unspecified Characters,Angst/Romance,English,T,https://www.fanfiction.net/s/13399357/1/Love-in-My-Twenties,"Blaise Zabini learns what love is, one year at a time. How to love the world, how to love himself, and then to be loved in return.",Love in My Twenties,No specified pairings
1,5,0,2019-09-30,2.0,2019-09-30,2218,Wrong author,"JamesP.,LilyEvansP.",Romance/Hurt/Comfort,English,T,https://www.fanfiction.net/s/13399354/1/Nesting,"Lily can't really explain the impulse, not even to herself. But she's been more than happy to argue for it, yes. Oh, yes. Because her husband is far too caring for his own good. Rated T for a bad-tempered, heavily pregnant Lily.",Nesting,No specified pairings
1,4,3,2019-09-30,0.0,2019-09-30,1621,DaisyCloud,Unspecified Characters,Romance,English,T,https://www.fanfiction.net/s/13399347/1/Steak-Out,"Harry has been behaving rather oddly, the Order of The Pheonix hatches a plan to find out just what is going on. Rated T to be safe. Harry/Bill.",Steak Out,No specified pairings
4,1,2,2019-09-30,2.0,10/10/2019,15103,IamnotJackMesser,Unspecified Characters,Mystery/Supernatural,English,T,https://www.fanfiction.net/s/13399344/1/Jack-Messer-and-the-World-Beyond,"In the 1920s, a raid on a speakeasy contains an unexpected twist for a Prohibition Agent, casting him headlong into a world lurking in the midsts of the one he's always known",Jack Messer and the World Beyond,No specified pairings
4,24,64,2019-09-30,14.0,11/15/2019,10178,Maybenotahufflepuff,"HarryP.,HermioneG.,TheodoreN.",Friendship,English,M,https://www.fanfiction.net/s/13399301/1/Empire,"As the first of the young Azkaban inmates are being released, Hermione decides to try and build a bridge by having a conversation with Theodore Nott. This ends up being the first step on a path towards building an empire. Not sure of pairings yet.",Empire,No specified pairings
1,1,1,2019-09-30,1.0,2019-09-30,367,Wrong author,"SeverusS.,LilyEvansP.",Spiritual/Romance,English,K,https://www.fanfiction.net/s/13399300/1/One-out-of-a-Billion,After Death envelopes Severus Snape an old friend seeks his whereabouts.,One out of a Billion,No specified pairings
1,2,3,2019-09-30,1.0,2019-09-30,1801,Wrong author,Unspecified Characters,Suspense/Drama,English,T,https://www.fanfiction.net/s/13399293/1/aftermath,"Headmaster Tom Marvolo Riddle settled back in his chair to take in Harry in his entirety. ""Cheeky Slytherin,"" he mumbled. ""Arrogant Ravenclaw,"" Harry shot back. [AU what-if snippet: Slytherin!Harry, not-Slytherin!Voldemort]",aftermath,No specified pairings
13,5,11,2019-09-30,9.0,12/21/2019,53605,Ghostwriter71,Unspecified Characters,Adventure/Romance,English,T,https://www.fanfiction.net/s/13399286/1/Father-s-Child,"He is he true ""darkest wizard"", but who is he? What are his intentions? Who is the beautiful woman they call ""The Dark Lady"" who accompanies him everywhere? Who is the child that they have raised as their own? How do Minerva, the Malfoys, and the Potters fit into it all? (Fits into cannon, yet certain things outside of cannon, but not really ""non-cannon"")",Father's Child,No specified pairings
25,5,4,2019-09-30,0.0,12/18/2019,36106,Shayunn,"HermioneG.,SeverusS.",Romance/Friendship,German,M,https://www.fanfiction.net/s/13399277/1/The-inner-circle,Die Hexe Hermine Granger und ihre Freunde mischen sich in die Angelegenheiten des Phönixordens ein. Derweil nimmt der Zauberer Severus Snape einige Dinge selbst in die Hand. Beginn ab Der Halbblutprinz mit Snanger Ship,The inner circle,"Hermione G., Severus S."
1,0,0,2019-09-30,0.0,2019-09-30,479,Loony cat,Unspecified Characters,Fantasy/Adventure,English,T,https://www.fanfiction.net/s/13399276/1/A-wolf-set-free,Tonks and Lupin... They survive. There are a lot of flashbacks but it is happening during the sixth and seventh book.,A wolf set free,No specified pairings
6,27,37,2019-09-30,12.0,12/30/2019,16025,terianoen,"HarryP.,DracoM.LuciusM.,SeverusS.",Romance/Hurt/Comfort,English,M,https://www.fanfiction.net/s/13399268/1/These-Bare-Eyes,"Sequel to These Blooming Hearts. Severus finds himself distraught by Lucius' simple question, Harry confused by Draco's affectionate behavior, and Draco left with the impossible task of trying to figure out how to be a werewolf and a boyfriend at the same time.",These Bare Eyes,"Harry P., Draco M."
1,5,3,2019-09-30,1.0,2019-09-30,1285,Wrong author,"HarryP.,DracoM.",Horror,French,M,https://www.fanfiction.net/s/13399260/1/La-nuit-du-chasseur,"""Dis-moi Malefoy,qu'est-ce que ta putain de famille de Mangemort ne m'a pas pris ?""Ses yeux gris larmoyants et dilatés par la terreur rencontrèrent les orbes vertes luisantes d'Harry Potter, dont le sourire animal déformait les traits de son visage jadis si bienveillants.Le blond ferma les yeux, attendant impatiemment l'heure que la mort avait choisie pour venir l'emporter. OS dark",La nuit du chasseur,"Harry P., Draco M."
1,1,0,2019-09-30,2.0,2019-09-30,2111,Wrong author,Unspecified Characters,Romance/Humor,English,T,https://www.fanfiction.net/s/13399256/1/The-Muggle-Park,"This is just a short, fluffy one-shot. Draco and Harry go to an old Muggle park and laughter/kisses ensue.",The Muggle Park,No specified pairings
3,2,4,2019-09-30,1.0,2019-09-30,2186,Hufflepuffthemagicdragon,Unspecified Characters,Humor,English,T,https://www.fanfiction.net/s/13399244/1/Sherbert-lemon-with-a-capital-S,"Some tech-savvy muggle-born manages to patch wifi into Hogwarts. So the Hufflepuffs are all binge watching Netflix before exams, The Slytherins are pirating Billie Eilish, The Ravenclaws are editing Wikipedia, and it takes months for the professors to figure anything out.",Sherbert lemon with a capital S,No specified pairings
1,14,10,2019-09-30,1.0,2019-09-30,671,Wrong author,"HarryP.,TomR.Jr.",Romance/Suspense,Spanish,K,https://www.fanfiction.net/s/13399229/1/De-almas-e-ilusiones,"Un pequeño oneshot que surgió de la nada. En un intento de hacer notar la obsesión de Tom por Harry, en aquella escena del bosque prohibido, en el que La Luz verde de la maldición asesina nunca llegó, en cambio, Harry fue sumido en un sueño profundo, en el que vive normalmente como un estudiante normal en una escuela muggle, en el que Tom Riddle lo tendrá atrapado ahí para siempre.",De almas e ilusiones,"Harry P., Tom R. Jr."
5,24,27,2019-09-30,6.0,10/14/2019,3924,ListenCloselyWhileILie,"HarryP.,DracoM.",Angst/Hurt/Comfort,English,T,https://www.fanfiction.net/s/13399198/1/Listen-Before-I-Go,"Snapshots of Hadley (fem!Harry) and Dracos friendship. possible relationship. What will Draco do when he finds Hadley alone so close to the edge, wind whipping her hair and a precipice beneath her feet.",Listen Before I Go,No specified pairings
1,90,125,2019-09-30,11.0,2019-09-30,8353,Wrong author,Unspecified Characters,Drama/Romance,English,M,https://www.fanfiction.net/s/13399191/1/If-You-Could-Read-My-Mind,"Sequel to Blame It on Me. Harry's thoughts on his relationship with Ginny, starting at New Year's Eve ball 2001 and ending just before Astoria's Christmas party.",If You Could Read My Mind,No specified pairings
1,7,9,2019-09-30,9.0,2019-09-30,1182,Wrong author,"RonW.,HermioneG.,DracoM.",Mystery/Suspense,English,T,https://www.fanfiction.net/s/13399190/1/Unfamiliar,"Hermione wakes up in an unfamiliar room. An unfamiliar bed. She doesn't know how she got there, has no memory of it. But she isn't alone.",Unfamiliar,No specified pairings
6,6,4,2019-09-30,3.0,2019-09-30,13000,Mariya-Munro,"RemusL.,SeverusS.,AlbusD.,PoppyP.",Romance/Adventure,English,M,https://www.fanfiction.net/s/13399188/1/Absolution,"An ex Slytherin student with secrets of her own, now works in the heart of Hogwarts alongside her colleagues Severus Snape and Remus Lupin. Attracted to these two very different wizards and struggling with her confused loyalties to The Order of the Phoenix. Which direction will she choose?",Absolution,No specified pairings
1,7,13,2019-09-30,5.0,2019-09-30,1040,Wrong author,"HermioneG.,DracoM.",Romance/Drama,English,M,https://www.fanfiction.net/s/13399151/1/Dramione-pregnant,"how is Hermione and Draco handling their first pregnancy, and which bumps on the road do they meet? my first fanfic ever so... here we go.",Dramione pregnant,No specified pairings
10,3,7,2019-09-30,0.0,2019-09-30,46992,peacocktruter,Unspecified Characters,Mystery/Adventure,English,K,https://www.fanfiction.net/s/13399145/1/fem-harry-potter-story,Hi,fem harry potter story,No specified pairings
2,19,35,2019-09-30,6.0,2019-09-30,15674,SiriuslyHooked,"DracoM.,OCHarryP.",Adventure/Romance,English,T,https://www.fanfiction.net/s/13399128/1/Every-Rose-Has-Its-Thorns,"Rosalie Dursley has always felt like the outsider in her family. Whereas they can be judgemental and cruel, she shows compassion and kindness. When long buried secrets are revealed, she finds herself joining Harry at Hogwarts, against their wishes, and is thrust into a dangerous game that could decide the fate of the wizarding world, torn between the light and the dark.",Every Rose Has Its Thorns,"Draco M., OC"
1,1,4,2019-09-30,1.0,2019-09-30,1449,Wrong author,"RonW.,HermioneG.",Romance/Adventure,English,K,https://www.fanfiction.net/s/13399113/1/After-the-Battle,"Following the Battle of Hogwarts, life must go on... Hermione/Ron. Chapter 2 Coming soon!",After the Battle,No specified pairings
4,10,22,2019-09-30,18.0,10/26/2019,3402,Kira5Awesome,"HarryP.,DracoM.",Romance/Humor,Spanish,T,https://www.fanfiction.net/s/13399112/1/In-Bloom,"(AU/ Harco) En un mundo donde las personas nacen con un verso que dirá su alma gemela cuando la conozcan grabado en su muñeca, todos esperan oír esas palabras mágicas.",In Bloom,No specified pairings
1,5,4,2019-09-30,3.0,2019-09-30,2352,Wrong author,"MinervaM.,C.Binns",Drama,English,T,https://www.fanfiction.net/s/13399057/1/The-Destiny-of-Cuthbert-Binns,"Post-war sadness and ghosts. Angsty one-shot. Or actually two versions of the same story: the first one without SSHG, the second one with SS/HG.",The Destiny of Cuthbert Binns,No specified pairings
2,3,8,2019-09-30,4.0,2019-09-30,1068,miui,"DracoM.,LuciusM.,NarcissaM.",Family/Friendship,English,K,https://www.fanfiction.net/s/13399042/1/The-Road-Once-Travelled,The Malfoys are given the chance to go back and change the outcome of the war.,The Road Once Travelled,No specified pairings
3,52,85,2019-09-30,5.0,12/16/2019,14240,Tyler Christopher Durden,HarryP.,Fantasy,English,M,https://www.fanfiction.net/s/13399038/1/Dark-Lord-Potter,"Albus Dumbledore has made many mistakes over the years. But the biggest mistake he ever made, was placing Harry James Potter in the custody of the Dursley’s.",Dark Lord Potter,No specified pairings
1,1,1,2019-09-30,2.0,2019-09-30,646,Wrong author,"SiriusB.,RegulusB.,WalburgaB.",Family,Spanish,K+,https://www.fanfiction.net/s/13399036/1/Natural-y-antinatural,"El mundo de Regulus Black era uno de absolutos blancos y negros. Las cosas eran bastante sencillas en general, la verdad: su familia era blanca, sus protectores y aliados; el resto era negro. Sin embargo, esa mañana del primero de septiembre todo estaba en ruinas. Este fic participa en el Reto #38: ""Los que no van a Hogwarts"" del foro ""Hogwarts a través de los años"".",Natural y antinatural,No specified pairings
19,0,3,2019-09-30,5.0,12/28/2019,38912,BelleCarth,"OC,PhineasNigellus,KendraD.,EupraxiaM.",Adventure/Romance,English,T,https://www.fanfiction.net/s/13399003/1/Astra-Blishwick-and-the-Pure-Blood-Prince,"During her final year at Hogwarts and much to her disgust, Astra Blishwick's family are busy plotting her engagement to the lucrative Constantin Prince. But, contending with the ailing condition of her sister, Eily, and the constant interference of her Head of House, Astra has formed other plans for her future and the only person they frequently feature is Kendra Frey.",Astra Blishwick and the Pure-Blood Prince,No specified pairings
3,0,0,2019-09-30,0.0,10/10/2019,12808,imagineHP,Unspecified Characters,Romance/Adventure,English,M,https://www.fanfiction.net/s/13398996/1/Deep-Purple,"It's 1976, and Lily Evans and James Potter are in their sixth year at Hogwarts. As they face teenage drama and struggle to find themselves as they grow up, the political atmosphere around them is getting slowly darker. They, and their friends, are children of the crossfire, their teenage troubles plagued by the war brewing around them.",Deep Purple,No specified pairings
25,373,561,2019-09-30,314.0,2019-09-30,50070,Genuka,"HarryP.,SeverusS.,Voldemort",Family,English,T,https://www.fanfiction.net/s/13398994/1/Hatchlings,Voldemort never thought he would discover another parselmouth much less two and to find that one of his most trusted was sworn to protect Potter? Well at least he wasn't insane any more. The pair weren't going anywhere now that he had his hands on them. {No Pairings. Manhandling/Cuddling. Insane!Dumbles. Hedwig dies for a bit & comes back. Designed as a Fun & very AU fic. WIP},Hatchlings,No specified pairings
1,52,33,2019-09-30,17.0,2019-09-30,12058,Wrong author,"HarryP.,SeverusS.,OC",Drama/Angst,English,T,https://www.fanfiction.net/s/13398987/1/The-Mountains-Say,"When Harry begins Hogwarts, his childhood imaginary friend is still hanging around. (one-shot) Fic Submission for the first annual Tri-Writing Tournament. A response to 'Alexannah's challenge 'Potter and friend'.",The Mountains Say,No specified pairings
8,26,51,2019-09-30,23.0,11/14/2019,15060,GryffindorHealer,"HarryP.,GinnyW.",Family,English,M,https://www.fanfiction.net/s/13398957/1/When-Ginny-and-Harry-Eloped-Sort-Of,"It's a press and paparazzi feeding frenzy when one of Wizarding Great Britain's most famous couples announce their engagement. They expected that, but when someone from the Ministry unexpectedly moves to take over the planning of their big day, Ginny becomes most unhappy. Harry tries to set things right for her.",When Ginny and Harry Eloped- Sort Of,"Harry P., Ginny W."
14,34,61,2019-09-30,37.0,2019-09-30,21282,Mayura Seno,"HarryP.,DracoM.GinnyW.,BlaiseZ.",Romance/Crime,French,T,https://www.fanfiction.net/s/13398945/1/Mon-%C3%A2me-soeur,"Draco ne peut pas rester à ne rien faire alors que son âme sœur, Harry, vient de se marier avec Ginny. Sur fond policier.",Mon âme soeur,"Harry P., Draco M."
1,3,5,2019-09-30,2.0,2019-09-30,1202,Wrong author,"RoseW.,ScorpiusM.",Romance,English,K+,https://www.fanfiction.net/s/13398940/1/Never-Enough,"ONE-SHOT. For the first time in her life, Rose attends the Hogwarts Battle Remembrance Ball. When she runs into Scorpius Malfoy, her heart skips a beat. A few years ago he had promised her that he would never see her again and disappear out of her life completely. Obviously, he had failed. Written for the Houses Competition round 4: BONUS Stage and Screen.",Never Enough,"Rose W., Scorpius M."
6,146,221,2019-09-30,41.0,2019-09-30,51785,OfMiceAndLice,"HarryP.,FleurD.,AlbusD.,GellertG.",Drama/Romance,English,M,https://www.fanfiction.net/s/13398928/1/The-Son-of-Grindelwald,"Today had to be the worst day of Dumbledores life. The Potters are dead, Harry is with the Dursleys and his sister Iris had to be brought to an orphanage. But to top that off: Gellert Grindelwald escaped his imprisonment. What will happen to the boy-who-lived? Who will reach him first? Forces of darkness are lingering in the shadows. Harry is the son of Grindelwald.",The Son of Grindelwald,No specified pairings
2,0,2,2019-09-30,0.0,10/30/2019,9964,LizzieMusketeer,"DracoM.,OliverW.,MarcusF.,TheodoreN.",Friendship/Romance,French,K,https://www.fanfiction.net/s/13398924/1/Orgueil-Sombrals-et-Pr%C3%A9jug%C3%A9s,"Récit parlant d'Yseult Nott et de son amie Mina de Longbourn. Deux élèves de Poudlard, l'une est à Poufsouffle et émancipée lors de sa sixième année car rejetée par sa famille à cause de son dégoût pour la magie noire, l'autre une Choixpeauflou des quatre maisons qui a finalement choisi Serdaigle. De nombreux élèves croiseront l'histoire de ces deux amies.","Orgueil, Sombrals et Préjugés",No specified pairings
2,6,9,2019-09-30,4.0,10/28/2019,3462,Tsuruga Lia1412,"HarryP.,ScorpiusM.",Romance/Drama,Spanish,M,https://www.fanfiction.net/s/13398920/1/Amor-Reemplazado,"Harry Potter siempre estuvo obsesionado con Draco Malfoy, y viceversa, hay demasiadas cosas malas para un posible futuro juntos, es por eso que los ojos de Harry no pueden dejar a Scorpius… ¿Qué sucede en el caso de Draco? Harry Potter & Scorpius Malfoy",Amor Reemplazado,"Harry P., Scorpius M."
1,0,1,2019-09-29,0.0,2019-09-29,5567,ScoroseStories11,Unspecified Characters,Friendship/Romance,English,M,https://www.fanfiction.net/s/13398901/1/Mistress-Malfoy,"Having shocked her family and the world with her sorting, Rose Weasley adjusts to her new life with the help of an unexpected friend - Scorpius Malfoy. Excerpt: Without a word, he drew her tightly to him for a hug and pressed her face into his chest for a few moments. This story follows Rose as she grows up during her time at Hogwarts. Rated M for later chapters. Please R&R",Mistress Malfoy,No specified pairings
1,7,5,2019-09-29,0.0,2019-09-29,2535,femmedefoi,"HarryP.,GinnyW.",Family,English,K+,https://www.fanfiction.net/s/13398862/1/All-Was-Well,"The war is over, so where are Harry and Ginny now? Harry's finally settled into a position that's made for him, and Ginny is thriving as a chaser. Life is normal. Life is good. All is well. A one (maybe two) shot on where Harry and Ginny are post-war, inspired by a tumblr post and its responses.",All Was Well,"Harry P., Ginny W."
4,4,5,2019-09-29,0.0,2019-09-29,6438,Dentures,"HarryP.,HermioneG.,OC",Tragedy/Romance,English,M,https://www.fanfiction.net/s/13398774/1/The-Sins-of-The-Mother,"Hermione works herself to the bone, futiley. Harry is struggling to figure out who he is after the fulfillment of his prophecy. And they both wonder why the world they worked so hard to save doesn't seem to get any better. A man struggles with his sins, and his family's. Can these flawed, marred people save Wizarding society from itself? Does it even deserve to be saved?",The Sins of The Mother,No specified pairings
6,4,8,2019-09-29,3.0,12/22/2019,2484,zcross1997,ArthurW.,Humor/Drama,English,T,https://www.fanfiction.net/s/13398769/1/Arthur-Weasley-and-The-Consequences-of-Social-Media,"2013, Arthur Weasley has discovered a Muggle artifact called an iPhone. On there, he finds Muggles use social media to talk to another. He soon finds that not all Muggles are as fascinating or friendly as he hoped.",Arthur Weasley and The Consequences of Social Media,No specified pairings
1,2,0,2019-09-29,0.0,2019-09-29,2430,fizzybubbles13,Unspecified Characters,Romance/Horror,English,T,https://www.fanfiction.net/s/13398755/1/Purple-and-Grey-3,"Tonks and Lupin are on an Order mission, watching Borgin and Burkes when Tonks has a run-in with Fenir Greyback. (RLN, or Remadora) It takes place a week before Christmas, OoTP. (Also, I put the second genre as 'horror' because I wasn't sure how to characterize the run-in with Fenir GReyback. It isn't really horror.)",Purple and Grey: 3,No specified pairings
1,1,0,2019-09-29,0.0,2019-09-29,1272,manic pixie nightmare girl,"ArgusF.,MinervaM.",Hurt/Comfort/Friendship,English,T,https://www.fanfiction.net/s/13398751/1/the-rest-is-still-unwritten,"When the war is over, Argus wonders if he truly belongs.",the rest is still unwritten,No specified pairings
1,2,1,2019-09-29,2.0,2019-09-29,381,Wrong author,"HarryP.,RonW.,HermioneG.",Humor/Sci-Fi,Spanish,K+,https://www.fanfiction.net/s/13398744/1/HARRY,¿De cuantas maneras un HARRY puede salvar el mundo mágico? Harry Potter ¿jamás nació? y a causa de eso el mundo mágico trata de sobrevivir como puede.,HARRY,No specified pairings
1,180,80,2019-09-29,61.0,2019-09-29,1215,Wrong author,"HarryP.,SeverusS.",Unspecified Genre,English,K+,https://www.fanfiction.net/s/13398738/1/White-to-Move-Mate-in-Two,"One-shot. While spying on Voldemort in the Shrieking Shack, Harry gets an idea, and things change very fast.","White to Move, Mate in Two",No specified pairings
2,5,14,2019-09-29,5.0,10/14/2019,1879,Baachus,"HermioneG.,SeverusS.",Romance/Humor,French,T,https://www.fanfiction.net/s/13398729/1/L-%C3%A9l%C3%A8ve-qui-voulait-%C3%AAtre-trop-parfaite,"Pour une amie, qui aime trop les fanfiction. Rogue/Hermione Pas de synopsis pour le moment.",L'élève qui voulait être trop parfaite,No specified pairings
1,0,1,2019-09-29,2.0,2019-09-29,4859,Wrong author,GeorgeW.,Angst,English,T,https://www.fanfiction.net/s/13398697/1/i-solemnly-swear,"And maybe in those memories, Fred never truly left him. A story about grief, loss and the strength to rebuild and create some mischief along the way. George-centric. Post DH.",i solemnly swear,No specified pairings
1,2,1,2019-09-29,0.0,2019-09-29,1943,Aline Black,"HermioneG.,SeverusS.",Romance,Portuguese,T,https://www.fanfiction.net/s/13398665/1/Aquela-Melodia,"O motivo de tudo era ele, o único capaz de fazê-la ter dúvidas. (Snamione)",Aquela Melodia,No specified pairings
1,13,3,2019-09-29,3.0,2019-09-29,12654,Wrong author,"RonW.,HermioneG.",Romance,English,K+,https://www.fanfiction.net/s/13398632/1/Standing-on-the-Stairs,"At the end of their first year, Ron and Hermione agreed that once a year they'd meet and talk things out. They managed that better some years than others.",Standing on the Stairs,No specified pairings
1,17,24,2019-09-29,0.0,2019-09-29,1622,slythadri,"HermioneG.,DracoM.",Romance/Humor,English,M,https://www.fanfiction.net/s/13398614/1/The-Professors,"EWE. Hermione Granger is titular of Defense Against the Dark Arts at Hogwarts. And now that Slughorn retired, a new professor has taken over the post of Potions Master. Dramione. Rated M for language and sensual situations. Oneshot.",The Professors,No specified pairings
1,29,7,2019-09-29,2.0,2019-09-29,3110,Wrong author,"HarryP.,GinnyW.",Romance,English,M,https://www.fanfiction.net/s/13398605/1/To-hear-you-moan-my-name,It is not often that he gets to be in control. Not when she looks at him with that blazing look in her eyes.,To hear you moan my name,No specified pairings
7,4,7,2019-09-29,0.0,10/24/2019,28787,prina.dean.2,"HarryP.,GinnyW.",Romance/Humor,English,T,https://www.fanfiction.net/s/13398604/1/Loving-Like-a-Potter,"Maxim Potter was a rational, intelligent, successful young man. The last thing he needed was to fall in love with his little sister's best friend. He should have known being Harry Potter's son wouldn't make his love life any easier.",Loving Like a Potter,No specified pairings
5,257,588,2019-09-29,129.0,2019-09-29,13817,Villainous Vixen,"HarryP.,HermioneG.",Romance/Family,English,M,https://www.fanfiction.net/s/13398547/1/Soul-Bound,Hermione ends up growing up as a McGonagall. Harry learns there is more to life than the prophecy he was dealt with. HEA. Some Weasley and Dumbledore bashing.,Soul Bound,"Harry P., Hermione G."
1,50,16,2019-09-29,5.0,2019-09-29,2315,Wrong author,"HermioneG.,DracoM.HarryP.",Romance,English,K+,https://www.fanfiction.net/s/13398540/1/Friends,Harry finds something unexpected when he surprises Hermione at her flat one evening. One-shot.,Friends?,"Hermione G., Draco M."
1,4,3,2019-09-29,1.0,2019-09-29,1825,Wrong author,"HermioneG.,DracoM.",Unspecified Genre,French,K+,https://www.fanfiction.net/s/13398512/1/Doux-souvenirs,"En ce dernier jour à Poudlard, Hermione et Draco reviennent sur certains évènements du developpement de leur relation. Suite de Amour impossible et Et après? OS complet",Doux souvenirs,No specified pairings
1,5,8,2019-09-29,2.0,2019-09-29,616,Wrong author,"MinervaM.,HarryP.",Unspecified Genre,English,K+,https://www.fanfiction.net/s/13398507/1/The-Newest-Professor,"The curse on the position of Defense Against the Dark Arts professor has long since been lifted, but people still decide to do other things from time to time. This, of course, leaves the Headmaster to choose a replacement. One-shot",The Newest Professor,No specified pairings
1,60,28,2019-09-29,9.0,2019-09-29,8596,Wrong author,"HermioneG.,DracoM.HarryP.,NarcissaM.",Romance/Friendship,English,T,https://www.fanfiction.net/s/13398503/1/What-Happens-When-You-Mess-With-House-Elves,Draco and Hermione get close at the beginning of Second Year when Hermione sat with Draco on the Hogwarts. Years later the pair are friends and are oblivious to their growing feelings for each other until Trelawney made a prophecy staring Hermione that forces them to face what's really growing between.,What Happens When You Mess With House-Elves,"Hermione G., Draco M."
